rollout/ep_len_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef
96.04,2972,286544,407,-18.121609,703,0.04,17283,-4.349045753479004,0.001,0.08819324523210526,1.1592553853988647,0.000435747264418751
96.04,2976,286960,407,-17.96732174,703,0.04,17309,-4.372655868530273,0.001,0.0814342200756073,-6.044273853302002,0.0004342633474152535
96.04,2980,287776,408,-17.374003159999997,703,0.04,17360,-4.399104118347168,0.001,0.009041008539497852,-2.7387406826019287,0.00042785884579643607
96.04,2984,288080,409,-17.41504773,703,0.04,17379,-4.407097816467285,0.001,0.0019222721457481384,-5.355766296386719,0.00042122832383029163
96.04,2988,288144,409,-17.44932189,703,0.04,17383,-4.357044219970703,0.001,0.0015993260312825441,-0.688700795173645,0.0004197692032903433
96.04,2992,288560,410,-17.53897641,703,0.04,17409,-4.369702339172363,0.001,0.008325166068971157,8.806760787963867,0.00041786659858189523
97.03,2996,289376,411,-17.96126144,703,0.03,17460,-4.331589221954346,0.001,0.0035082974936813116,1.9955596923828125,0.00041891858563758433
97.03,3000,289680,411,-18.10540393,703,0.03,17479,-4.350470066070557,0.001,0.00369604816660285,-3.853806495666504,0.0004233276704326272
97.03,3004,289744,411,-18.261827160000003,703,0.03,17483,-4.335732460021973,0.001,0.006558594293892384,-8.175368309020996,0.00042368954746052623
97.03,3008,290160,412,-18.25234208,703,0.03,17509,-4.378016471862793,0.001,0.013375874608755112,-5.766932487487793,0.00041557944496162236
97.03,3012,290976,413,-18.26004781,703,0.03,17560,-4.308599948883057,0.001,0.013720902614295483,17.076622009277344,0.0003969420213252306
97.03,3016,291280,414,-18.427466730000003,702,0.03,17579,-4.284656524658203,0.001,0.001749509247019887,-1.355659008026123,0.0004061684594489634
98.02,3020,291344,414,-18.63235616,702,0.02,17583,-4.352298259735107,0.001,0.00738692469894886,-6.108944892883301,0.0004068230336997658
98.02,3024,291760,415,-18.73715774,702,0.02,17609,-4.391419410705566,0.001,0.003400411456823349,-4.657526969909668,0.0004047841066494584
98.02,3028,292576,416,-18.542803000000003,702,0.02,17660,-4.342423439025879,0.001,0.0014102495042607188,-9.321524620056152,0.0003866105107590556
97.03,3032,292880,416,-18.155102799999998,702,0.03,17679,-4.3218584060668945,0.001,0.042710382491350174,-14.55056095123291,0.0003750723844859749
97.03,3036,292912,416,-18.217717120000003,702,0.03,17681,-4.325455665588379,0.001,0.0021022367291152477,-12.933562278747559,0.00037367266486398876
97.03,3040,293168,417,-18.05997139,702,0.03,17697,-4.244820594787598,0.001,0.033651456236839294,-6.391335964202881,0.00036303166416473687
97.03,3044,293744,418,-18.03817709,702,0.03,17733,-4.313733100891113,0.001,0.0013041479978710413,-5.428745269775391,0.00034644900006242096
97.03,3048,294480,419,-18.41949301,702,0.03,17779,-4.271919250488281,0.001,0.0056098466739058495,-6.50080680847168,0.000339980615535751
97.03,3052,294512,419,-18.629454550000002,702,0.03,17781,-4.271882057189941,0.001,0.0017000758089125156,-3.9690158367156982,0.00033955194521695375
97.03,3056,294768,419,-18.47808091,702,0.03,17797,-4.300708770751953,0.001,0.0026367343962192535,-5.42859411239624,0.0003353593056090176
97.03,3060,295264,420,-18.255865799999995,702,0.03,17828,-4.2611517906188965,0.001,0.07179507613182068,-3.649380683898926,0.0003268972795922309
97.03,3064,296016,421,-18.29576133,702,0.03,17875,-4.217834949493408,0.001,0.00473205279558897,-6.704595565795898,0.0003208714770153165
98.02,3068,296112,421,-18.55219427,702,0.02,17881,-4.3109259605407715,0.001,0.008985085412859917,-4.838089942932129,0.00031946023227646947
98.02,3072,296240,421,-18.98558489,702,0.02,17889,-4.246978759765625,0.001,0.0031668466981500387,-9.495841026306152,0.0003174793964717537
98.02,3076,296864,422,-19.41560286,701,0.02,17928,-4.293291091918945,0.001,0.016814664006233215,-4.575543403625488,0.00030783165129832923
98.02,3080,297616,424,-19.74551982,701,0.02,17975,-4.2506585121154785,0.001,0.08101462572813034,0.9862076044082642,0.00030135299311950803
98.02,3084,297712,424,-19.66812939,701,0.02,17981,-4.170169830322266,0.001,0.007123956456780434,0.9165687561035156,0.00030146882636472583
98.02,3088,297840,424,-19.63800642,701,0.02,17989,-4.186043739318848,0.001,0.0018176930025219917,0.9851706027984619,0.00030193524435162544
98.02,3092,298464,425,-19.553087050000002,701,0.02,18028,-4.203051567077637,0.001,0.0035903435200452805,7.397060394287109,0.00030716831679455936
98.02,3096,299216,426,-19.28276574,701,0.02,18075,-4.174371719360352,0.001,0.004123985767364502,3.327136278152466,0.0003094762214459479
98.02,3100,299312,426,-19.265913310000002,701,0.02,18081,-4.229471206665039,0.001,0.10643880069255829,15.707941055297852,0.0003096778818871826
98.02,3104,299440,426,-19.21653234,701,0.02,18089,-4.258695125579834,0.001,0.0012045258190482855,30.935829162597656,0.00031346300966106355
98.02,3108,300064,427,-19.60790957,701,0.02,18128,-4.267276287078857,0.001,0.0016510826535522938,0.966651439666748,0.0003432915254961699
98.02,3112,300816,429,-19.55806433,701,0.02,18175,-4.18087100982666,0.001,0.009848191402852535,-10.519939422607422,0.00033725882531143725
98.02,3116,300912,429,-19.168691390000003,701,0.02,18181,-4.1330790519714355,0.001,0.0034829750657081604,-9.826757431030273,0.00033420705585740507
98.02,3120,301040,429,-19.215590390000003,700,0.02,18189,-4.1523637771606445,0.001,0.07449221611022949,-7.460044860839844,0.00033050781348720193
98.02,3124,301664,430,-19.558086959999997,701,0.02,18228,-4.12729549407959,0.001,0.002926418324932456,-0.6890964508056641,0.00031702889828011394
98.02,3128,302416,431,-19.639439649999996,701,0.02,18275,-4.179567813873291,0.001,0.014587292447686195,2.900994062423706,0.0003200563951395452
99.01,3132,302512,431,-19.575800059999995,701,0.01,18281,-4.0802412033081055,0.001,0.00624476931989193,-1.9583600759506226,0.0003210407739970833
99.01,3136,302640,431,-19.253539730000004,700,0.01,18289,-4.059867858886719,0.001,0.0063155647367239,-11.29203987121582,0.000321151630487293
99.01,3140,303264,432,-19.30197686,700,0.01,18328,-4.101175308227539,0.001,0.0027146008796989918,-11.70100212097168,0.00030799402156844735
98.02,3144,303792,433,-19.289961660000003,701,0.02,18361,-4.033602237701416,0.001,0.08135673403739929,-6.943430423736572,0.000297749531455338
98.02,3148,304096,433,-19.46483167,701,0.02,18380,-4.0503435134887695,0.001,0.08141566067934036,9.126625061035156,0.0002944591687992215
98.02,3152,304176,433,-18.51276347,701,0.02,18385,-4.093262195587158,0.001,0.001532727270387113,3.945317506790161,0.00029460579389706254
98.02,3156,304576,434,-18.53161669,701,0.02,18410,-4.149994850158691,0.001,0.002899346873164177,-2.022063732147217,0.0002965895691886544
99.01,3160,305392,435,-19.09828914,701,0.01,18461,-4.200030326843262,0.001,0.005033560562878847,15.777469635009766,0.00030671225977130234
99.01,3164,305696,436,-19.09407966,700,0.01,18480,-4.069689750671387,0.001,0.013620298355817795,11.22836685180664,0.00031563607626594603
99.01,3168,305776,436,-18.7635452,701,0.01,18485,-4.03696346282959,0.001,0.0032630551140755415,7.73464822769165,0.0003181101055815816
99.01,3172,306176,436,-18.564040000000006,700,0.01,18510,-4.084408760070801,0.001,0.001223898958414793,-0.7336351871490479,0.0003232333401683718
99.01,3176,306992,437,-18.423968640000002,701,0.01,18561,-4.05195951461792,0.001,0.01623515971004963,-3.299807071685791,0.000319186772685498
99.01,3180,307296,438,-18.305306619999996,701,0.01,18580,-4.049618721008301,0.001,0.00567540293559432,-5.677508354187012,0.0003147844399791211
99.01,3184,307376,438,-18.386878900000003,700,0.01,18585,-4.016485214233398,0.001,0.0021631610579788685,-2.2427735328674316,0.0003138366446364671
99.01,3188,307776,439,-18.430231459999998,701,0.01,18610,-4.097097396850586,0.001,0.030059324577450752,-0.2541348934173584,0.00031274071079678833
99.01,3192,308592,440,-18.563992799999998,700,0.01,18661,-4.016641139984131,0.001,0.0014092106139287353,-8.640254020690918,0.0002989240165334195
98.02,3196,308880,440,-18.60079974,700,0.02,18679,-4.02706241607666,0.001,0.0011470633326098323,-2.658214569091797,0.00029375715530477464
98.02,3200,308944,440,-18.761174000000004,700,0.02,18683,-4.049638748168945,0.001,0.002997314091771841,-7.603814125061035,0.0002931081980932504
98.02,3204,309360,441,-18.47623763,700,0.02,18709,-4.073019981384277,0.001,0.0031613651663064957,-8.91910457611084,0.0002868192968890071
98.02,3208,310192,442,-18.226810509999996,700,0.02,18761,-4.038592338562012,0.001,0.001466261688619852,-13.311405181884766,0.00026908484869636595
98.02,3212,310480,443,-18.38284436,700,0.02,18779,-4.031371116638184,0.001,0.002540841931477189,4.6333818435668945,0.00026522274129092693
98.02,3216,310544,443,-17.965163500000003,700,0.02,18783,-3.9801037311553955,0.001,0.007664699573069811,7.255331516265869,0.00026510769384913146
98.02,3220,310960,444,-18.12630948,700,0.02,18809,-4.04871940612793,0.001,0.002040259074419737,10.77625846862793,0.0002684683713596314
98.02,3224,311792,445,-18.050760909999997,700,0.02,18861,-4.039367198944092,0.001,0.0019256697269156575,-2.9239156246185303,0.0002747447870206088
98.02,3228,312080,445,-18.31329977,700,0.02,18879,-3.9668822288513184,0.001,0.0011947347084060311,0.19820547103881836,0.0002724827209021896
98.02,3232,312144,445,-18.63318661,700,0.02,18883,-3.9874379634857178,0.001,0.02154165878891945,-9.166241645812988,0.00027181647601537406
98.02,3236,312560,446,-18.72257335,700,0.02,18909,-3.92411732673645,0.001,0.08581994473934174,-6.879857540130615,0.00026568499743007123
98.02,3240,313392,447,-19.210588740000002,700,0.02,18961,-3.967684507369995,0.001,0.002345933811739087,-3.438347578048706,0.0002559418499004096
99.01,3244,313680,447,-19.23423551,700,0.01,18979,-3.959014892578125,0.001,0.0050300294533371925,6.112700939178467,0.0002540334244258702
99.01,3248,313744,448,-19.12757001,700,0.01,18983,-3.9641053676605225,0.001,0.0024265050888061523,5.652825355529785,0.000254213489824906
99.01,3252,314160,448,-19.596698160000003,700,0.01,19009,-3.9274821281433105,0.001,0.17358481884002686,4.524364471435547,0.0002571926743257791
99.01,3256,314992,449,-19.55085845,700,0.01,19061,-3.925873279571533,0.001,0.0037291289772838354,4.957643508911133,0.000265238166321069
99.01,3260,315280,450,-19.654838620000003,700,0.01,19079,-3.937102794647217,0.001,0.0022372505627572536,-0.470456600189209,0.0002649898815434426
99.01,3264,315344,450,-19.68531042,700,0.01,19083,-3.8585166931152344,0.001,0.010815925896167755,-0.30885255336761475,0.000264691625488922
99.01,3268,315760,450,-19.871105359999998,700,0.01,19109,-3.973116636276245,0.001,0.006924856454133987,-7.065854072570801,0.00026299216551706195
99.01,3272,316592,452,-20.1031709,700,0.01,19161,-3.9221160411834717,0.001,0.001386991236358881,-1.5834698677062988,0.0002606463385745883
99.01,3276,316880,452,-20.25135219,700,0.01,19179,-3.981978416442871,0.001,0.00880393572151661,-3.0598812103271484,0.0002603174652904272
99.01,3280,316944,452,-20.19799979,700,0.01,19183,-3.939603328704834,0.001,0.002378034871071577,1.3743141889572144,0.0002600913867354393
99.01,3284,317360,453,-20.36493232,699,0.01,19209,-3.8519704341888428,0.001,0.0011613212991505861,-1.9191443920135498,0.0002588813076727092
99.01,3288,318192,454,-20.358566720000002,699,0.01,19261,-3.9547364711761475,0.001,0.001193627598695457,-0.5359400510787964,0.00027027641772292554
99.01,3292,318480,455,-20.358696770000005,699,0.01,19279,-3.8897695541381836,0.001,0.07804087549448013,3.6109089851379395,0.00027170893736183643
99.01,3296,318512,455,-20.32164341,699,0.01,19281,-3.914895534515381,0.001,0.007990065030753613,-0.5194895267486572,0.0002717856259550899
98.02,3300,318656,455,-19.89168031,699,0.02,19290,-3.8986353874206543,0.001,0.0011369299609214067,1.2986960411071777,0.0002723611250985414
98.02,3304,319264,456,-19.62896108,699,0.02,19328,-3.9182519912719727,0.001,0.002670752117410302,4.49453067779541,0.0002832248283084482
98.02,3308,320016,457,-19.437803820000003,699,0.02,19375,-3.808473825454712,0.001,0.009935280308127403,8.622138977050781,0.0002880761749111116
98.02,3312,320112,457,-19.530623839999997,699,0.02,19381,-3.8026437759399414,0.001,0.0011627612402662635,6.68635368347168,0.00028926742379553616
98.02,3316,320256,457,-19.62286784,699,0.02,19390,-3.8663642406463623,0.001,0.0018049008212983608,4.896605491638184,0.00029139549587853253
98.02,3320,320864,458,-19.686324239999998,699,0.02,19428,-3.9419569969177246,0.001,0.0018419234547764063,-1.849635124206543,0.00029722979525104165
97.03,3324,321440,459,-19.22827427,699,0.03,19464,-3.7790112495422363,0.001,0.004285112023353577,10.970645904541016,0.00030512167722918093
97.03,3328,321696,460,-18.832205440000003,699,0.03,19480,-3.9168055057525635,0.001,0.02208162285387516,4.2728118896484375,0.0003113586863037199
97.03,3332,321776,460,-18.886614420000004,699,0.03,19485,-3.7990403175354004,0.001,0.07585714757442474,7.714341640472412,0.0003129394317511469
97.03,3336,322176,460,-18.71374635,699,0.03,19510,-3.8260207176208496,0.001,0.0029328451491892338,4.03901481628418,0.00031616268097423017
97.03,3340,323040,462,-18.26719098,698,0.03,19564,-3.8474154472351074,0.001,0.007296424824744463,2.727947235107422,0.0003227288252674043
97.03,3344,323296,462,-18.369959820000002,698,0.03,19580,-3.839824914932251,0.001,0.0021816620137542486,4.206665515899658,0.0003261188103351742
97.03,3348,323376,462,-18.30318722,698,0.03,19585,-3.830821990966797,0.001,0.00501903984695673,6.491666316986084,0.000327107758494094
97.03,3352,323776,463,-18.264232030000002,698,0.03,19610,-3.820622444152832,0.001,0.002130909590050578,-2.6233253479003906,0.0003293534100521356
97.03,3356,324640,464,-18.24475284,698,0.03,19664,-3.846536874771118,0.001,0.001465145847760141,2.1546545028686523,0.000324614200508222
97.03,3360,324896,465,-18.063269849999998,698,0.03,19680,-3.754547595977783,0.001,0.004085157997906208,6.251712322235107,0.0003258064098190516
97.03,3364,324976,465,-17.97427613,698,0.03,19685,-3.7049219608306885,0.001,0.0030713360756635666,10.043935775756836,0.00032716424902901053
97.03,3368,325376,465,-17.93167076,698,0.03,19710,-3.6932590007781982,0.001,0.0018322764663025737,-4.214530944824219,0.00033530013752169907
97.03,3372,326240,466,-17.86405139,698,0.03,19764,-3.819981336593628,0.001,0.007018168456852436,0.34083449840545654,0.00033326749689877033
96.04,3376,326496,467,-17.56255495,699,0.04,19780,-3.761998414993286,0.001,0.0010113830212503672,-7.088576793670654,0.000332914903992787
96.04,3380,326544,467,-17.42012312,699,0.04,19783,-3.729548454284668,0.001,0.003152404446154833,-8.632526397705078,0.0003321940021123737
96.04,3384,326960,467,-17.23159712,698,0.04,19809,-3.7256052494049072,0.001,0.0016558689530938864,-5.457629680633545,0.0003229344729334116
96.04,3388,327792,469,-17.28625067,698,0.04,19861,-3.7478833198547363,0.001,0.004840611480176449,-5.631418228149414,0.00031937495805323124
97.03,3392,328096,469,-17.43099146,698,0.03,19880,-3.86409068107605,0.001,0.0010555575136095285,-2.7919063568115234,0.00031346213654614985
97.03,3396,328144,469,-17.484065630000003,698,0.03,19883,-3.7700130939483643,0.001,0.002274941187351942,-3.649477005004883,0.0003128334938082844
98.02,3400,328560,470,-17.868283110000004,698,0.02,19909,-3.7512640953063965,0.001,0.002243076916784048,8.51894760131836,0.00031346571631729603
98.02,3404,329392,471,-18.10943128,698,0.02,19961,-3.623323917388916,0.001,0.003295788075774908,4.479030132293701,0.0003357311652507633
98.02,3408,329696,472,-18.336529190000004,698,0.02,19980,-3.7966971397399902,0.001,0.0034715253859758377,9.045164108276367,0.0003397305845282972
98.02,3412,329744,472,-18.22345875,698,0.02,19983,-3.7493174076080322,0.001,0.0008947180467657745,2.8728795051574707,0.0003405639436095953
98.02,3416,330160,472,-18.34149969,698,0.02,20009,-3.746641159057617,0.001,0.001938594039529562,-1.2187583446502686,0.000344905216479674
98.02,3420,330992,474,-18.07391983,698,0.02,20061,-3.6557397842407227,0.001,0.001526404870674014,-1.99322509765625,0.00035144048160873353
99.01,3424,331296,474,-18.536906709999997,698,0.01,20080,-3.628729820251465,0.001,0.0027968212962150574,-3.0022835731506348,0.00034928167588077486
99.01,3428,331344,474,-18.72669134,698,0.01,20083,-3.664322853088379,0.001,0.07419481873512268,-4.108046531677246,0.0003487527428660542
99.01,3432,331760,475,-18.64297531,698,0.01,20109,-3.7371840476989746,0.001,0.002328820526599884,1.4215850830078125,0.0003447966882959008
99.01,3436,332592,476,-18.87979769,698,0.01,20161,-3.7235817909240723,0.001,0.0017627144698053598,1.8173542022705078,0.0003493564436212182
99.01,3440,332896,476,-18.87305106,698,0.01,20180,-3.6504621505737305,0.001,0.029151614755392075,0.450162410736084,0.00035310914972797036
99.01,3444,332944,476,-18.801217789999995,698,0.01,20183,-3.692992687225342,0.001,0.0017151512438431382,-4.106673240661621,0.0003536379081197083
99.01,3448,333360,477,-18.837846969999998,698,0.01,20209,-3.6686432361602783,0.001,0.0013160640373826027,-12.351037979125977,0.0003499621816445142
99.01,3452,334192,478,-18.840944719999996,698,0.01,20261,-3.645810842514038,0.001,0.0034409980289638042,-12.736087799072266,0.00032161595299839973
99.01,3456,334496,478,-18.645529319999998,698,0.01,20280,-3.699958324432373,0.001,0.0021431907080113888,-5.58671760559082,0.00031227045110426843
99.01,3460,334544,478,-18.503880669999997,698,0.01,20283,-3.6072845458984375,0.001,0.0015679995995014906,-9.356525421142578,0.0003110731777269393
