rollout/success_rate,rollout/ep_len_mean,time/time_elapsed,time/fps,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps,train/ent_coef_loss,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,train/ent_coef
1.0,74.46,917,940,53894,1.0605285167694092,8912,862416,0.2355724722146988,2.5100922357523814e-05,0.001,-14.98788197,0.0002998393611051142
1.0,74.51,917,940,53920,1.099837064743042,8916,862832,0.34044772386550903,2.6318080927012488e-05,0.001,-15.003344559999999,0.00029913504840806127
1.0,74.28,918,940,53938,1.1478338241577148,8920,863120,0.06883448362350464,2.652252806001343e-05,0.001,-14.916163050000002,0.0002971308713313192
1.0,74.44,918,940,53951,1.2082958221435547,8924,863328,1.7595930099487305,4.853249993175268e-05,0.001,-14.97819392,0.0002968105545733124
1.0,74.45,918,940,53964,1.0881950855255127,8928,863536,-0.025294125080108643,1.864344085333869e-05,0.001,-14.970035430000001,0.00029905690462328494
1.0,74.35,919,940,53995,1.0475490093231201,8932,864032,-2.150853157043457,4.413720307638869e-05,0.001,-14.936375990000002,0.00030343481921590865
1.0,74.44,919,940,54017,1.0707529783248901,8936,864384,0.8069508075714111,2.1270538127282634e-05,0.001,-14.95271929,0.0003025950863957405
1.0,74.34,919,940,54028,0.9957029223442078,8940,864560,1.820056438446045,3.148591349599883e-05,0.001,-14.892424,0.0003023553581442684
0.99,74.67,920,940,54046,1.0986672639846802,8944,864848,0.4815310835838318,4.349497612565756e-05,0.001,-14.939751100000002,0.00030247215181589127
0.99,75.06,920,940,54072,1.1526157855987549,8948,865264,0.14651697874069214,2.5658564482000656e-05,0.001,-15.07850194,0.0003004204190801829
0.99,75.15,920,940,54092,1.0428754091262817,8952,865584,0.9442479610443115,2.707560997805558e-05,0.001,-15.104230110000001,0.0003000038268510252
0.99,75.01,921,939,54111,1.009293556213379,8956,865888,1.2627755403518677,2.8581103833857924e-05,0.001,-15.04722255,0.00030123977921903133
0.99,75.26,921,939,54120,1.1036577224731445,8960,866032,0.9400030970573425,3.043884498765692e-05,0.001,-15.148650759999999,0.00030239889747463167
0.99,75.25,921,939,54145,1.0499173402786255,8964,866432,0.3141704201698303,3.0114386390778236e-05,0.001,-15.140197519999997,0.000300631916616112
0.99,75.29,922,939,54164,1.0513322353363037,8968,866736,-0.6767086982727051,2.4056495021795854e-05,0.001,-15.138173389999999,0.00030231932760216296
0.99,75.17,922,939,54176,1.1631507873535156,8972,866928,0.852462649345398,4.959489160683006e-05,0.001,-15.09115808,0.000302315253065899
0.99,74.8,922,939,54195,1.0895483493804932,8976,867232,-1.9777193069458008,3.4982011129613966e-05,0.001,-14.96004414,0.0003000936994794756
0.99,74.65,922,939,54210,1.0513856410980225,8980,867472,-0.7027382254600525,1.8026028556050733e-05,0.001,-14.921267649999999,0.0002955919480882585
0.99,74.51,923,939,54235,1.0984787940979004,8984,867872,0.47922539710998535,3.1968065741239116e-05,0.001,-14.87043566,0.0002966121828649193
0.99,74.52,923,939,54259,1.1104841232299805,8988,868256,-0.5063002109527588,3.365669908816926e-05,0.001,-14.87041986,0.0002955922100227326
0.99,74.88,924,939,54277,1.134009838104248,8992,868544,1.9337117671966553,3.353217471158132e-05,0.001,-15.009663910000002,0.0002971033682115376
0.99,74.89,924,939,54287,1.0425231456756592,8996,868704,-2.5736942291259766,5.280376353766769e-05,0.001,-15.015049119999999,0.0002979446726385504
0.99,75.64,925,939,54322,1.0717980861663818,9000,869264,1.6519864797592163,3.883051249431446e-05,0.001,-15.302439179999999,0.0002989961358252913
0.99,75.72,925,939,54332,1.1971766948699951,9004,869424,0.9805067777633667,5.097321991343051e-05,0.001,-15.34501305,0.0002978903939947486
0.99,75.66,925,939,54356,1.039228081703186,9008,869808,3.268552303314209,4.589089803630486e-05,0.001,-15.328044689999999,0.0002981814614031464
0.99,75.85,925,939,54363,1.0501985549926758,9012,869920,-1.3349348306655884,2.364466490689665e-05,0.001,-15.395220759999999,0.0002995932591147721
0.99,75.89,926,939,54398,1.1160554885864258,9016,870480,0.9888525009155273,4.656155942939222e-05,0.001,-15.41756283,0.0003032022505067289
0.99,75.87,926,939,54408,1.005528211593628,9020,870640,0.17811834812164307,4.055171302752569e-05,0.001,-15.417163849999998,0.000305027118884027
0.99,75.8,926,939,54425,1.0718169212341309,9024,870912,2.952895164489746,2.9675054975086823e-05,0.001,-15.397928519999999,0.0003093428385909647
0.99,75.64,927,939,54441,1.1393694877624512,9028,871168,0.4902387261390686,1.9394969058339484e-05,0.001,-15.340857320000003,0.0003127225209027529
0.99,75.81,927,939,54465,1.2189546823501587,9032,871552,0.13555598258972168,3.996870873379521e-05,0.001,-15.4003053,0.0003109847893938422
0.99,75.65,927,939,54479,1.1186776161193848,9036,871776,-0.2474554181098938,3.6475186789175496e-05,0.001,-15.33936164,0.0003106056828983128
0.99,75.68,928,939,54505,1.105729341506958,9040,872192,2.0240297317504883,3.0683542718179524e-05,0.001,-15.365280740000003,0.0003075622662436217
1.0,75.34,928,939,54514,1.0163675546646118,9044,872336,-2.3445637226104736,1.0914927770500071e-05,0.001,-15.325174590000001,0.0003083193732891232
1.0,75.45,928,939,54543,1.1085917949676514,9048,872800,0.09163016080856323,2.8164649847894907e-05,0.001,-15.373524149999998,0.00030859324033372104
1.0,75.42,929,939,54559,1.1291368007659912,9052,873056,-1.5613031387329102,3.392079452169128e-05,0.001,-15.371025710000001,0.0003087916411459446
1.0,75.29,929,939,54574,1.1108040809631348,9056,873296,0.2200745940208435,2.629243317642249e-05,0.001,-15.32907596,0.00030698030604980886
1.0,75.08,929,939,54590,1.154585838317871,9060,873552,3.070875406265259,5.2989780670031905e-05,0.001,-15.25244831,0.0003056461864616722
1.0,75.15,930,939,54615,1.07080078125,9064,873952,-1.0880026817321777,3.7591980799334124e-05,0.001,-15.28695412,0.0003034906694665551
1.0,75.04,930,939,54627,1.0347089767456055,9068,874144,1.5304186344146729,8.77981074154377e-05,0.001,-15.26038514,0.000303512963000685
1.0,74.99,930,939,54651,1.136611819267273,9072,874528,1.9397056102752686,4.631061528925784e-05,0.001,-15.257617210000001,0.0003066438075620681
1.0,75.04,930,939,54657,1.1587824821472168,9076,874624,0.2873784303665161,3.442637171247043e-05,0.001,-15.27560637,0.00030731980223208666
1.0,75.03,931,939,54689,1.0304574966430664,9080,875136,-0.7908031940460205,3.051597195735667e-05,0.001,-15.269509990000003,0.0003073072002734989
1.0,75.27,931,939,54704,1.159935474395752,9084,875376,-1.5941818952560425,2.4040655262069777e-05,0.001,-15.352046870000002,0.0003067517245654017
1.0,75.18,932,939,54721,1.0108416080474854,9088,875648,0.7927063703536987,3.470998490229249e-05,0.001,-15.321646000000001,0.00030626184889115393
1.0,74.99,932,939,54739,1.1883430480957031,9092,875936,-1.0085060596466064,2.1328614820959046e-05,0.001,-15.250116150000002,0.0003076312132179737
1.0,74.74,933,939,54769,1.2994379997253418,9096,876416,-0.16651123762130737,3.8701753510395065e-05,0.001,-15.146862859999999,0.0003032002132385969
1.0,74.58,933,939,54776,1.1192505359649658,9100,876528,-1.4649038314819336,2.7849750040331855e-05,0.001,-15.086609850000002,0.00030336916097439826
1.0,74.67,933,939,54799,1.1155636310577393,9104,876896,0.8494237661361694,2.9284936317708343e-05,0.001,-15.102686330000001,0.0003055902197957039
1.0,74.58,933,939,54808,0.9798662662506104,9108,877040,-1.4805207252502441,1.854935908340849e-05,0.001,-15.067839320000001,0.00030613713897764683
1.0,74.28,934,939,54838,1.1217098236083984,9112,877520,2.5702462196350098,3.847212065011263e-05,0.001,-14.959476389999999,0.00030485057504847646
1.0,74.2,934,939,54847,1.1424505710601807,9116,877664,-0.5628980398178101,1.994099875446409e-05,0.001,-14.932432140000001,0.00030571993556804955
1.0,74.16,934,939,54873,1.1733225584030151,9120,878080,2.58845853805542,3.1244169804267585e-05,0.001,-14.910201690000001,0.00030746051925234497
1.0,74.39,934,939,54885,1.0558706521987915,9124,878272,-2.5988290309906006,2.651005888765212e-05,0.001,-14.996100340000003,0.0003107739903498441
1.0,74.52,935,939,54916,1.0653533935546875,9128,878768,-1.421940565109253,2.882171429519076e-05,0.001,-15.046919799999998,0.00030999252339825034
1.0,74.89,935,939,54930,1.204721450805664,9132,878992,-1.8733508586883545,2.029673123615794e-05,0.001,-15.182578219999998,0.0003085252537857741
1.0,74.75,936,939,54949,1.17537522315979,9136,879296,-0.3196217715740204,3.4802131267497316e-05,0.001,-15.13671329,0.00030839021201245487
1.0,74.87,936,939,54958,1.18336820602417,9140,879440,2.0571165084838867,3.537615339155309e-05,0.001,-15.179231680000001,0.00030967078055255115
1.0,74.88,936,939,54989,0.9849357008934021,9144,879936,-0.5475878119468689,1.75173299794551e-05,0.001,-15.18704419,0.0003082346811424941
1.0,74.8,937,939,55008,1.052340030670166,9148,880240,-1.7611565589904785,3.175191523041576e-05,0.001,-15.153640620000001,0.00030453907675109804
1.0,74.74,937,939,55024,1.203039288520813,9152,880496,1.7211933135986328,2.2993066522758454e-05,0.001,-15.13925121,0.00030572866671718657
1.0,74.84,937,939,55032,1.1533968448638916,9156,880624,0.9689140915870667,4.5162407332099974e-05,0.001,-15.18082639,0.00030794323538430035
1.0,74.72,938,939,55067,1.1494027376174927,9160,881184,-1.3686764240264893,3.102399205090478e-05,0.001,-15.14198678,0.0003118900931440294
1.0,74.76,938,939,55088,1.0908154249191284,9164,881520,-1.5937433242797852,2.6692263418226503e-05,0.001,-15.15598202,0.0003102045739069581
1.0,75.05,938,939,55101,1.2429711818695068,9168,881728,4.908125877380371,2.197630237787962e-05,0.001,-15.25929215,0.00030815767240710557
1.0,75.33,939,939,55112,1.0911369323730469,9172,881904,-1.0609830617904663,1.75843269971665e-05,0.001,-15.35497496,0.00031007974757812917
1.0,75.44,939,939,55136,1.1160513162612915,9176,882288,3.7703239917755127,4.041928332298994e-05,0.001,-15.394346030000001,0.0003101412730757147
1.0,75.5,939,939,55159,1.1270935535430908,9180,882656,1.2960851192474365,3.101736365351826e-05,0.001,-15.42639197,0.0003117473388556391
1.0,75.3,940,939,55171,1.2919809818267822,9184,882848,-1.6928064823150635,3.497242505545728e-05,0.001,-15.354146590000003,0.0003124485956504941
1.0,75.42,940,939,55193,1.0289771556854248,9188,883200,-1.3558354377746582,2.997253614012152e-05,0.001,-15.404427449999998,0.0003123285132460296
1.0,75.47,940,939,55216,1.0552093982696533,9192,883568,-0.9322233200073242,3.640158683992922e-05,0.001,-15.42093687,0.0003106853982899338
1.0,75.44,941,939,55236,1.0868778228759766,9196,883888,0.7969083786010742,2.7208516257815063e-05,0.001,-15.415296309999999,0.0003099993336945772
1.0,75.27,941,939,55244,1.0538325309753418,9200,884016,-1.9071203470230103,1.9661893020384014e-05,0.001,-15.35030419,0.0003096353611908853
1.0,75.16,941,939,55265,1.1487147808074951,9204,884352,3.0863564014434814,3.488776201265864e-05,0.001,-15.314206650000001,0.00030691822757944465
1.0,75.19,942,938,55285,1.1716148853302002,9208,884672,0.024987876415252686,4.1488048736937344e-05,0.001,-15.322658919999999,0.00030674997833557427
1.0,75.16,942,938,55307,1.174180507659912,9212,885024,1.3178223371505737,4.101030935999006e-05,0.001,-15.311841000000001,0.00031108889379538596
1.0,75.31,942,938,55322,1.1566922664642334,9216,885264,-4.3580193519592285,5.6792545365169644e-05,0.001,-15.365423200000002,0.0003122433554381132
1.0,75.48,943,938,55340,1.1435070037841797,9220,885552,1.0298992395401,2.579435022198595e-05,0.001,-15.434311899999997,0.0003097195003647357
1.0,75.16,943,938,55360,1.074665904045105,9224,885872,2.6378016471862793,3.244548861403018e-05,0.001,-15.30992128,0.00031016141292639077
1.0,75.02,943,938,55377,1.0740705728530884,9228,886144,-0.5902739763259888,3.2730025850469247e-05,0.001,-15.26203802,0.0003109174722339958
1.0,74.69,944,938,55397,1.087859869003296,9232,886464,-0.23114848136901855,1.9763809177675284e-05,0.001,-15.136471809999998,0.0003110963443759829
1.0,74.68,944,938,55409,1.1202807426452637,9236,886656,-2.226515293121338,2.4764338377281092e-05,0.001,-15.13360792,0.00031093170400708914
1.0,74.72,944,938,55436,1.0980005264282227,9240,887088,0.5195133686065674,2.9851929866708815e-05,0.001,-15.153585459999997,0.0003087292134296149
1.0,74.57,945,938,55447,1.1207642555236816,9244,887264,0.9541661739349365,1.9453536879154854e-05,0.001,-15.102737630000002,0.00030965363839641213
1.0,74.31,945,938,55470,1.0739364624023438,9248,887632,-0.4886196553707123,2.2635023924522102e-05,0.001,-15.009779079999998,0.0003087289514951408
1.0,74.33,945,938,55486,1.1711723804473877,9252,887888,1.8077073097229004,3.5313649277668446e-05,0.001,-15.012009609999998,0.0003078472218476236
1.0,74.16,946,938,55511,1.042360782623291,9256,888288,-3.120250701904297,2.3518903617514297e-05,0.001,-14.938093740000001,0.000311506912112236
1.0,74.32,946,938,55527,1.1448357105255127,9260,888544,-0.3525860607624054,4.663587606046349e-05,0.001,-14.992518860000002,0.00031085757655091584
1.0,74.2,946,938,55545,1.084428310394287,9264,888832,0.033695220947265625,1.6700447304174304e-05,0.001,-14.94773151,0.00031043868511915207
1.0,74.22,947,938,55557,1.1309733390808105,9268,889024,1.9153376817703247,2.9365497539401986e-05,0.001,-14.957194640000003,0.00031080274493433535
1.0,73.93,947,938,55589,1.1126952171325684,9272,889536,-1.3933982849121094,3.2205512979999185e-05,0.001,-14.86273976,0.0003126855590380728
1.0,74.03,947,938,55604,1.17344331741333,9276,889776,-1.4075342416763306,4.422123311087489e-05,0.001,-14.913236519999998,0.0003128737735096365
1.0,74.23,948,938,55618,1.1481959819793701,9280,890000,-0.8697460293769836,2.7148922526976094e-05,0.001,-14.982122859999997,0.0003126527590211481
1.0,74.46,948,938,55632,1.1839100122451782,9284,890224,0.060121893882751465,3.506155917420983e-05,0.001,-15.071621850000001,0.00031339607085101306
1.0,74.19,948,938,55665,1.1922407150268555,9288,890752,0.8186037540435791,2.940082413260825e-05,0.001,-14.970415560000001,0.0003133363206870854
1.0,74.31,948,938,55674,1.1817123889923096,9292,890896,0.05037963390350342,2.2387328499462456e-05,0.001,-15.01388366,0.00031346690957434475
1.0,74.11,949,938,55694,1.0398495197296143,9296,891216,0.8136192560195923,3.223088424419984e-05,0.001,-14.94945545,0.0003117966989520937
1.0,74.41,949,938,55714,1.217900276184082,9300,891536,0.8856538534164429,3.389815174159594e-05,0.001,-15.053699040000003,0.0003092678962275386
1.0,74.2,950,938,55739,1.1226781606674194,9304,891936,-0.7599827647209167,2.029633105848916e-05,0.001,-14.976618559999999,0.0003109355457127094
1.0,74.26,950,938,55751,1.1511707305908203,9308,892128,-1.6124290227890015,2.1889783965889364e-05,0.001,-15.001326940000002,0.00030972069362178445
1.0,74.62,950,938,55772,1.1449275016784668,9312,892464,0.02225722372531891,3.9303547964664176e-05,0.001,-15.13190216,0.0003061213647015393
1.0,74.58,950,938,55792,1.1404991149902344,9316,892784,1.323643684387207,2.235877218481619e-05,0.001,-15.114587409999999,0.0003073743137065321
1.0,74.28,951,938,55806,1.0984095335006714,9320,893008,-0.17491275072097778,2.7873111321241595e-05,0.001,-15.00502577,0.00030718822381459177
1.0,74.27,951,938,55826,1.156036138534546,9324,893328,-1.0031338930130005,2.45534010900883e-05,0.001,-14.99802155,0.0003041681193280965
1.0,74.26,951,939,55844,1.1820988655090332,9328,893616,1.7216734886169434,3.792680581682362e-05,0.001,-14.99167985,0.00030336654162965715
1.0,74.07,951,939,55861,1.1209347248077393,9332,893888,2.6247634887695312,2.3253414838109165e-05,0.001,-14.9232142,0.0003028938954230398
1.0,74.47,952,939,55887,1.092535138130188,9336,894304,-1.8214704990386963,3.739914245670661e-05,0.001,-15.070384990000003,0.0003105500072706491
1.0,74.57,952,939,55905,1.0340158939361572,9340,894592,1.3047600984573364,3.64546176570002e-05,0.001,-15.10856411,0.00030811477336101234
1.0,74.53,952,939,55919,1.1696292161941528,9344,894816,1.7449610233306885,3.354176442371681e-05,0.001,-15.08727675,0.0003091708931606263
1.0,74.92,952,939,55936,1.1811192035675049,9348,895088,0.6507954597473145,4.417949458002113e-05,0.001,-15.237461599999996,0.0003077787987422198
1.0,74.95,953,939,55964,1.140939474105835,9352,895536,0.7210956811904907,3.610541534726508e-05,0.001,-15.24526697,0.0003090792160946876
1.0,74.98,953,939,55973,1.2826354503631592,9356,895680,-0.2819867730140686,1.9998718926217407e-05,0.001,-15.2717866,0.00030967401107773185
1.0,74.65,953,939,55992,1.1485717296600342,9360,895984,-0.6084577441215515,6.261936505325139e-05,0.001,-15.13788351,0.00030884938314557076
1.0,74.7,954,939,56020,1.1719766855239868,9364,896432,1.3831443786621094,4.7811703552724794e-05,0.001,-15.158137510000001,0.000312628602841869
1.0,74.65,954,939,56044,1.0765198469161987,9368,896816,0.42386090755462646,2.7718726414605044e-05,0.001,-15.143144200000002,0.00031467879307456315
1.0,75.03,954,939,56050,1.1452943086624146,9372,896912,0.5000133514404297,5.9681711718440056e-05,0.001,-15.28512696,0.0003147259121760726
1.0,74.99,954,939,56065,1.11891770362854,9376,897152,1.9826253652572632,3.096093132626265e-05,0.001,-15.26264217,0.00031537911854684353
1.0,74.92,955,939,56098,1.226827621459961,9380,897680,1.9605159759521484,2.4806129658827558e-05,0.001,-15.231144509999996,0.00031670767930336297
1.0,74.6,955,939,56108,1.1445146799087524,9384,897840,1.6971700191497803,2.7909452910535038e-05,0.001,-15.112096629999998,0.00031792238587513566
1.0,74.7,956,939,56127,1.150685429573059,9388,898144,2.472984790802002,3.583335637813434e-05,0.001,-15.139664710000002,0.00032307495712302625
1.0,74.51,956,939,56136,1.1311752796173096,9392,898288,2.8675670623779297,3.979487519245595e-05,0.001,-15.07493317,0.0003268084255978465
1.0,74.88,956,939,56166,1.076663613319397,9396,898768,-0.8661378622055054,1.7687034414848313e-05,0.001,-15.202517739999998,0.000329510192386806
1.0,74.92,957,939,56188,1.1799962520599365,9400,899120,-0.012827426195144653,2.6951112886308692e-05,0.001,-15.228639399999999,0.0003299312375020236
1.0,74.95,957,939,56197,1.1933000087738037,9404,899264,-0.07533372938632965,1.9325490939081647e-05,0.001,-15.239128000000001,0.0003294442140031606
1.0,74.77,957,939,56206,1.1607129573822021,9408,899408,-0.27872422337532043,1.5458672351087444e-05,0.001,-15.16793917,0.00032927049323916435
1.0,74.51,958,939,56249,1.1409180164337158,9412,900096,0.05292212963104248,4.556715794024058e-05,0.001,-15.07686981,0.00032967617153190076
1.0,74.29,958,939,56260,1.0233696699142456,9416,900272,-0.3521484434604645,3.135804217890836e-05,0.001,-14.97621582,0.00032922436366789043
1.0,74.31,958,939,56273,1.1318280696868896,9420,900480,3.0447025299072266,3.521416147123091e-05,0.001,-14.976334320000001,0.0003281670215073973
1.0,74.51,958,939,56281,1.0822136402130127,9424,900608,-0.44350504875183105,1.5300034647225402e-05,0.001,-15.056684420000003,0.00032805342925712466
1.0,74.58,959,939,56315,1.1759757995605469,9428,901152,-0.20866119861602783,1.8698487110668793e-05,0.001,-15.087213989999999,0.0003260730882175267
1.0,74.68,959,939,56332,1.1734739542007446,9432,901424,-2.8878514766693115,2.339597631362267e-05,0.001,-15.121353449999999,0.00032602925784885883
1.0,74.59,960,939,56351,1.202646255493164,9436,901728,0.3004489541053772,3.5228651540819556e-05,0.001,-15.080208790000002,0.0003215527976863086
1.0,74.39,960,939,56356,1.240597128868103,9440,901808,1.5102620124816895,4.033726145280525e-05,0.001,-14.99761439,0.0003206668479833752
1.0,74.44,960,939,56393,1.0755478143692017,9444,902400,-1.4271299839019775,2.2882153643877245e-05,0.001,-15.011590820000002,0.00032025668770074844
1.0,74.32,961,939,56410,1.231592059135437,9448,902672,1.639240026473999,2.2815669581177644e-05,0.001,-14.953749290000001,0.00031816260889172554
1.0,74.05,961,939,56424,1.1861279010772705,9452,902896,-1.26411771774292,1.8807548258337192e-05,0.001,-14.853491849999997,0.00032009457936510444
1.0,73.98,961,939,56427,1.1732962131500244,9456,902944,-0.40691250562667847,2.8607129934243858e-05,0.001,-14.816323509999997,0.0003203352098353207
1.0,74.38,962,939,56472,1.1540453433990479,9460,903664,1.1613497734069824,1.7532693163957447e-05,0.001,-14.971365889999998,0.0003250451118219644
1.0,74.53,962,939,56486,1.0355521440505981,9464,903888,1.0380405187606812,2.4091259547276422e-05,0.001,-14.987149470000002,0.0003240806399844587
1.0,74.35,962,939,56494,1.1184686422348022,9468,904016,0.015367820858955383,2.767865953501314e-05,0.001,-14.927529029999999,0.0003237704804632813
1.0,74.19,962,939,56507,1.1011455059051514,9472,904224,0.8555506467819214,4.1975261410698295e-05,0.001,-14.85487609,0.00032221831497736275
1.0,74.2,963,939,56544,1.2006416320800781,9476,904816,0.8049624562263489,2.6576135496725328e-05,0.001,-14.85739795,0.00032190902857109904
1.0,73.98,963,939,56554,1.1268508434295654,9480,904976,-2.056873083114624,5.7836470659822226e-05,0.001,-14.77911173,0.00032195966923609376
1.0,74.24,963,939,56571,1.0952484607696533,9484,905248,-0.16435176134109497,3.5178229154553264e-05,0.001,-14.87861631,0.0003205038665328175
1.0,74.47,963,939,56588,1.1304988861083984,9488,905520,0.8436980247497559,2.6415917091071606e-05,0.001,-14.961669060000002,0.0003194109012838453
1.0,74.6,964,939,56620,1.0942168235778809,9492,906032,0.34313154220581055,3.010426735272631e-05,0.001,-15.01369189,0.00031964521622285247
1.0,74.48,964,939,56629,1.0419784784317017,9496,906176,-1.1725096702575684,2.3728960513835773e-05,0.001,-14.9637318,0.0003206283145118505
1.0,74.52,964,939,56656,1.1583268642425537,9500,906608,-1.0880935192108154,3.735382779268548e-05,0.001,-14.976267539999998,0.0003211850125808269
1.0,74.7,964,939,56661,1.1520122289657593,9504,906688,-1.8347256183624268,2.7796142603619955e-05,0.001,-15.03846701,0.0003206029359716922
1.0,74.85,965,939,56686,1.063455581665039,9508,907088,0.4047836661338806,4.252726648701355e-05,0.001,-15.096958459999998,0.0003220659273210913
1.0,74.93,965,939,56703,1.1851310729980469,9512,907360,-0.023278892040252686,5.2245257393224165e-05,0.001,-15.114180670000001,0.0003209997375961393
1.0,74.85,965,939,56725,1.1827623844146729,9516,907712,-1.1542255878448486,2.8704991564154625e-05,0.001,-15.111245070000002,0.00032254698453471065
1.0,74.72,966,939,56737,1.0659303665161133,9520,907904,-0.5325374603271484,2.801630034809932e-05,0.001,-15.04476029,0.0003244935069233179
0.99,74.77,966,939,56761,1.1306605339050293,9524,908288,-1.2877029180526733,3.647375706350431e-05,0.001,-14.97200066,0.0003249521250836551
0.99,74.84,966,939,56780,1.1068073511123657,9528,908592,3.3567299842834473,3.0017065000720322e-05,0.001,-14.905483390000002,0.0003238714416511357
0.99,74.95,967,939,56802,1.057422161102295,9532,908944,-2.259192943572998,5.310839333105832e-05,0.001,-14.945253570000002,0.00032675452530384064
0.99,75.0,967,939,56816,1.1325188875198364,9536,909168,0.33699464797973633,4.1267339838668704e-05,0.001,-14.973886670000002,0.00032751011895015836
0.99,75.17,968,939,56843,1.1893996000289917,9540,909600,-0.1986415982246399,3.294408816145733e-05,0.001,-14.940694670000001,0.00033017832902260125
0.99,75.33,968,939,56851,1.1325548887252808,9544,909728,-2.082411289215088,3.914948320016265e-05,0.001,-14.95926139,0.0003302457043901086
0.99,75.16,968,939,56870,1.1807055473327637,9548,910032,0.3998469114303589,2.312788819835987e-05,0.001,-14.88943375,0.0003296557115390897
0.99,75.31,968,939,56889,1.178633451461792,9552,910336,-1.7568724155426025,2.4553748517064378e-05,0.001,-14.940693310000002,0.00033129772054962814
0.99,75.26,969,939,56917,1.1096699237823486,9556,910784,-0.10025066137313843,2.3719261662336066e-05,0.001,-14.91119659,0.00032766914227977395
0.99,75.3,969,939,56929,1.167097568511963,9560,910976,0.618433952331543,1.7154157831100747e-05,0.001,-14.912129979999998,0.0003285108250565827
0.99,75.19,969,939,56951,1.1560901403427124,9564,911328,0.6241129636764526,3.268363798270002e-05,0.001,-14.90659604,0.0003275104390922934
0.99,75.2,970,939,56961,1.2304667234420776,9568,911488,0.6619576811790466,2.7491169021232054e-05,0.001,-14.90218755,0.0003260619123466313
0.99,75.13,970,939,56987,1.1395676136016846,9572,911904,-0.3926094174385071,4.258901026332751e-05,0.001,-14.878928929999997,0.0003264433762524277
0.99,75.07,970,939,57006,1.1311713457107544,9576,912208,0.09897100925445557,3.314954665256664e-05,0.001,-14.849495600000001,0.00032912075403146446
0.99,75.3,971,939,57026,1.0930092334747314,9580,912528,-1.729087233543396,2.4953371394076385e-05,0.001,-14.933076410000002,0.0003305819118395448
0.99,75.21,971,939,57030,1.0920846462249756,9584,912592,-2.5295186042785645,3.2655749237164855e-05,0.001,-14.893503410000003,0.0003301808319520205
0.99,75.11,971,939,57059,1.1293283700942993,9588,913056,-1.4502239227294922,2.861989923985675e-05,0.001,-14.85415751,0.0003272054309491068
0.99,75.1,972,939,57085,1.2150375843048096,9592,913472,-0.6236592531204224,9.284786210628226e-05,0.001,-14.844777380000004,0.00032207483309321105
0.99,75.01,972,939,57093,1.064883828163147,9596,913600,-1.396141529083252,3.5328012017998844e-05,0.001,-14.82118037,0.0003210790455341339
0.99,74.77,972,939,57111,1.0585603713989258,9600,913888,-1.023918628692627,5.388078716350719e-05,0.001,-14.729565320000004,0.0003183088847436011
0.99,74.67,973,939,57139,1.0766351222991943,9604,914336,1.1923810243606567,2.865757414838299e-05,0.001,-14.692029919999998,0.0003195242315996438
0.99,74.72,973,939,57160,1.117105484008789,9608,914672,-0.7970842719078064,2.6817742764251307e-05,0.001,-14.715300930000002,0.00032326538348570466
0.99,75.05,973,939,57176,1.0855796337127686,9612,914928,1.333909034729004,3.409777855267748e-05,0.001,-14.850990390000002,0.0003235389885958284
0.99,75.42,974,939,57188,1.2333874702453613,9616,915120,0.31733623147010803,2.686987500055693e-05,0.001,-14.972597839999999,0.00032570294570177794
0.99,75.56,974,939,57205,1.0154039859771729,9620,915392,-0.41944587230682373,3.7823832826688886e-05,0.001,-15.03878604,0.000327837624354288
1.0,75.51,974,939,57238,1.1022545099258423,9624,915920,-0.2119232714176178,2.1945350454188883e-05,0.001,-15.117862339999999,0.0003271395980846137
1.0,75.4,975,939,57248,1.1885207891464233,9628,916080,-0.6716991662979126,2.4553915864089504e-05,0.001,-15.16122463,0.0003259907243773341
1.0,75.75,975,939,57274,1.1869184970855713,9632,916496,0.05019766092300415,2.3048152797855437e-05,0.001,-15.301063319999999,0.0003219839418306947
1.0,75.66,975,939,57290,1.1563355922698975,9636,916752,-0.8881500959396362,3.2374096917919815e-05,0.001,-15.267087660000001,0.00032112712506204844
1.0,75.59,976,939,57316,1.0911858081817627,9640,917168,-0.1190652847290039,2.686923289729748e-05,0.001,-15.34004143,0.00031910307006910443
1.0,75.45,976,939,57324,0.9963410496711731,9644,917296,0.38661661744117737,2.0684261471615173e-05,0.001,-15.33599861,0.000319801940349862
1.0,75.47,976,939,57344,1.1856379508972168,9648,917616,-0.1752350628376007,2.841305649781134e-05,0.001,-15.356523520000001,0.0003234239120502025
1.0,75.3,977,939,57370,1.0853655338287354,9652,918032,-1.0507407188415527,2.8139260393800214e-05,0.001,-15.30151891,0.00032572189229540527
1.0,75.42,977,939,57384,1.2458142042160034,9656,918256,-0.4713820815086365,3.293092595413327e-05,0.001,-15.369224480000003,0.00032611258211545646
1.0,75.39,977,939,57403,1.1790516376495361,9660,918560,1.0968294143676758,5.1041351980529726e-05,0.001,-15.36647663,0.0003253027971368283
1.0,75.25,977,939,57408,1.1639962196350098,9664,918640,-0.5850663185119629,2.6055049602291547e-05,0.001,-15.320745050000001,0.0003252097521908581
1.0,75.17,978,939,57438,1.1227937936782837,9668,919120,1.0450562238693237,2.159562245651614e-05,0.001,-15.28789975,0.0003206640831194818
